train_no,train_name,route_type,date,season,station,sched_arr,sched_dep,actual_arr,actual_dep,delay_min,causes
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-11,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-11,winter_fog,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-11,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-11,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-11,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-11,winter_fog,PNVL,08:12,08:15,08:14,08:17,2.3,
10103,Mandovi Express,single_line_coastal,2024-01-11,winter_fog,ROHA,09:23,09:25,09:26,09:28,3.5,
10103,Mandovi Express,single_line_coastal,2024-01-11,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-11,winter_fog,MAO,18:10,,18:16,,5.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-11,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-11,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-11,winter_fog,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-11,winter_fog,JUC,11:28,11:30,11:58,12:00,30.3,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-11,winter_fog,ASR,12:40,,13:33,,53.2,weather
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,ASN,19:03,19:08,19:06,19:11,2.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,DHN,20:03,20:08,20:05,20:10,2.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,GAYA,22:23,22:28,22:29,22:34,5.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,DDU,00:08,00:18,00:11,00:21,3.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,CNB,04:33,04:38,04:40,04:45,6.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,RTM,23:38,23:40,23:41,23:43,3.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,KOTA,02:00,02:05,02:08,02:13,7.9,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-12,winter_fog,NDLS,08:35,,09:09,,34.4,
10103,Mandovi Express,single_line_coastal,2024-01-12,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-12,winter_fog,PNVL,08:12,08:15,08:29,08:32,17.3,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-01-12,winter_fog,ROHA,09:23,09:25,09:37,09:39,14.3,
10103,Mandovi Express,single_line_coastal,2024-01-12,winter_fog,RN,13:05,13:10,13:26,13:31,20.7,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-01-12,winter_fog,MAO,18:10,,18:37,,26.8,chain_pulling_other
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-12,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-12,winter_fog,UMB,09:40,09:42,09:45,09:47,5.2,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-12,winter_fog,LDH,10:52,10:54,10:56,10:58,4.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-12,winter_fog,JUC,11:28,11:30,11:31,11:33,2.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-12,winter_fog,ASR,12:40,,12:42,,1.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,DDU,00:08,00:18,00:09,00:19,1.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,CNB,04:33,04:38,04:33,04:38,0.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,NDLS,10:00,,10:11,,11.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,BRC,21:24,21:29,21:28,21:33,4.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,RTM,23:38,23:40,23:45,23:47,6.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,KOTA,02:00,02:05,02:13,02:18,13.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-13,winter_fog,NDLS,08:35,,08:39,,3.7,
10103,Mandovi Express,single_line_coastal,2024-01-13,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-13,winter_fog,PNVL,08:12,08:15,08:13,08:16,0.7,
10103,Mandovi Express,single_line_coastal,2024-01-13,winter_fog,ROHA,09:23,09:25,09:42,09:44,19.0,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-01-13,winter_fog,RN,13:05,13:10,13:25,13:30,19.8,
10103,Mandovi Express,single_line_coastal,2024-01-13,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-13,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-13,winter_fog,UMB,09:40,09:42,09:47,09:49,7.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-13,winter_fog,LDH,10:52,10:54,11:01,11:03,9.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-13,winter_fog,JUC,11:28,11:30,11:47,11:49,18.6,crew_changeover_delay
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-13,winter_fog,ASR,12:40,,12:55,,15.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,ASN,19:03,19:08,19:04,19:09,1.4,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,DHN,20:03,20:08,20:29,20:34,25.5,weather
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,GAYA,22:23,22:28,22:39,22:44,16.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,DDU,00:08,00:18,00:23,00:33,14.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,CNB,04:33,04:38,04:36,04:41,3.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,RTM,23:38,23:40,23:38,23:40,0.0,temporary_speed_restriction
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,KOTA,02:00,02:05,02:13,02:18,12.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-14,winter_fog,NDLS,08:35,,08:57,,21.6,weather
10103,Mandovi Express,single_line_coastal,2024-01-14,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-14,winter_fog,PNVL,08:12,08:15,08:13,08:16,1.2,
10103,Mandovi Express,single_line_coastal,2024-01-14,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.2,
10103,Mandovi Express,single_line_coastal,2024-01-14,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-14,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-14,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-14,winter_fog,UMB,09:40,09:42,09:51,09:53,11.3,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-14,winter_fog,LDH,10:52,10:54,11:01,11:03,9.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-14,winter_fog,JUC,11:28,11:30,11:35,11:37,7.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-14,winter_fog,ASR,12:40,,12:45,,5.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,DHN,20:03,20:08,20:05,20:10,1.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,GAYA,22:23,22:28,22:24,22:29,1.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,DDU,00:08,00:18,00:16,00:26,7.6,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,NDLS,10:00,,10:01,,1.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,BRC,21:24,21:29,21:25,21:30,0.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,RTM,23:38,23:40,23:44,23:46,6.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,KOTA,02:00,02:05,02:06,02:11,6.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-15,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-15,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-15,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-15,winter_fog,ROHA,09:23,09:25,09:26,09:28,3.0,chain_pulling_other
10103,Mandovi Express,single_line_coastal,2024-01-15,winter_fog,RN,13:05,13:10,13:14,13:19,9.3,
10103,Mandovi Express,single_line_coastal,2024-01-15,winter_fog,MAO,18:10,,18:31,,20.9,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-15,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-15,winter_fog,UMB,09:40,09:42,09:41,09:43,0.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-15,winter_fog,LDH,10:52,10:54,11:06,11:08,14.3,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-15,winter_fog,JUC,11:28,11:30,11:37,11:39,9.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-15,winter_fog,ASR,12:40,,12:57,,17.3,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,DHN,20:03,20:08,20:07,20:12,3.6,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,GAYA,22:23,22:28,22:25,22:30,1.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,NDLS,10:00,,10:08,,8.3,signal_halt
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,BRC,21:24,21:29,21:27,21:32,2.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,RTM,23:38,23:40,23:40,23:42,1.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,KOTA,02:00,02:05,02:03,02:08,3.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-16,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-16,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-16,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.5,
10103,Mandovi Express,single_line_coastal,2024-01-16,winter_fog,ROHA,09:23,09:25,09:24,09:26,0.7,
10103,Mandovi Express,single_line_coastal,2024-01-16,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-16,winter_fog,MAO,18:10,,18:14,,3.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-16,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-16,winter_fog,UMB,09:40,09:42,09:42,09:44,2.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-16,winter_fog,LDH,10:52,10:54,10:56,10:58,4.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-16,winter_fog,JUC,11:28,11:30,11:41,11:43,13.2,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-16,winter_fog,ASR,12:40,,12:52,,11.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,ASN,19:03,19:08,19:06,19:11,2.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,DHN,20:03,20:08,20:05,20:10,2.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,DDU,00:08,00:18,00:08,00:18,0.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,CNB,04:33,04:38,04:40,04:45,7.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,NDLS,10:00,,10:01,,0.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,BRC,21:24,21:29,21:29,21:34,4.9,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,RTM,23:38,23:40,23:41,23:43,3.4,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-17,winter_fog,NDLS,08:35,,08:41,,6.1,
10103,Mandovi Express,single_line_coastal,2024-01-17,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-17,winter_fog,PNVL,08:12,08:15,08:20,08:23,8.4,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-01-17,winter_fog,ROHA,09:23,09:25,09:30,09:32,6.6,
10103,Mandovi Express,single_line_coastal,2024-01-17,winter_fog,RN,13:05,13:10,13:15,13:20,9.9,weather
10103,Mandovi Express,single_line_coastal,2024-01-17,winter_fog,MAO,18:10,,18:21,,11.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-17,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-17,winter_fog,UMB,09:40,09:42,09:42,09:44,1.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-17,winter_fog,LDH,10:52,10:54,10:52,10:54,0.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-17,winter_fog,JUC,11:28,11:30,11:34,11:36,6.5,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-17,winter_fog,ASR,12:40,,12:47,,6.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,CNB,04:33,04:38,04:50,04:55,16.9,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,NDLS,10:00,,10:02,,1.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,RTM,23:38,23:40,23:40,23:42,1.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,KOTA,02:00,02:05,02:05,02:10,5.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-18,winter_fog,NDLS,08:35,,08:56,,20.7,
10103,Mandovi Express,single_line_coastal,2024-01-18,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-18,winter_fog,PNVL,08:12,08:15,08:13,08:16,1.0,
10103,Mandovi Express,single_line_coastal,2024-01-18,winter_fog,ROHA,09:23,09:25,09:24,09:26,0.6,
10103,Mandovi Express,single_line_coastal,2024-01-18,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-18,winter_fog,MAO,18:10,,18:19,,8.7,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-18,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-18,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-18,winter_fog,LDH,10:52,10:54,11:27,11:29,35.4,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-18,winter_fog,JUC,11:28,11:30,11:54,11:56,26.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-18,winter_fog,ASR,12:40,,13:11,,31.0,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,ASN,19:03,19:08,19:06,19:11,2.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,GAYA,22:23,22:28,22:26,22:31,3.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,DDU,00:08,00:18,00:14,00:24,6.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,CNB,04:33,04:38,04:35,04:40,1.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,BRC,21:24,21:29,21:56,22:01,31.9,weather
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,RTM,23:38,23:40,23:56,23:58,18.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,KOTA,02:00,02:05,02:06,02:11,6.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-19,winter_fog,NDLS,08:35,,08:45,,9.7,signal_halt
10103,Mandovi Express,single_line_coastal,2024-01-19,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-19,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-19,winter_fog,ROHA,09:23,09:25,09:26,09:28,2.9,
10103,Mandovi Express,single_line_coastal,2024-01-19,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-19,winter_fog,MAO,18:10,,18:13,,2.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-19,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-19,winter_fog,UMB,09:40,09:42,10:04,10:06,23.7,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-19,winter_fog,LDH,10:52,10:54,11:10,11:12,17.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-19,winter_fog,JUC,11:28,11:30,11:40,11:42,11.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-19,winter_fog,ASR,12:40,,12:46,,6.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,DHN,20:03,20:08,20:03,20:08,0.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,DDU,00:08,00:18,00:09,00:19,0.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,CNB,04:33,04:38,04:35,04:40,2.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,KOTA,02:00,02:05,02:06,02:11,6.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-01-20,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-20,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-20,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-01-20,winter_fog,ROHA,09:23,09:25,09:25,09:27,1.5,
10103,Mandovi Express,single_line_coastal,2024-01-20,winter_fog,RN,13:05,13:10,13:20,13:25,15.0,
10103,Mandovi Express,single_line_coastal,2024-01-20,winter_fog,MAO,18:10,,18:10,,0.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-20,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-20,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-20,winter_fog,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-20,winter_fog,JUC,11:28,11:30,11:29,11:31,1.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-01-20,winter_fog,ASR,12:40,,12:41,,0.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-01-21,winter_fog,HWH,,16:50,,16:50,0.0,
